"locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","footprintWKT","scientificNameID","scientificName","kingdom","phylum","class","order_","family","genus","scientificNameAuthorship","FID"
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211635,"Amphiroa crassa","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","J.V.Lamouroux, 1824",93
"Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel'",-16.1835,179.739683,"WGS84",30,"POINT (179.739683 -16.1835)",205966,"Herposiphonia sp.","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Herposiphonia","Nägeli, 1846",94
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",374219,"Udotea geppiorum","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","Yamada, 1930",95
"Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel'",-16.1835,179.739683,"WGS84",30,"POINT (179.739683 -16.1835)",169886,"Rhabdastrella globostellata","Animalia","Porifera","Demospongiae","Astrophorida","Ancorinidae","Rhabdastrella","(Carter, 1883)",96
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211743,"Chlorodesmis hildebrandtii","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Chlorodesmis","A.Gepp & E.S.Gepp, 1911",97
"Nagelelevu Lagoon' First small pass southwest of barrier reef before 'Rendell Channel'",-16.1835,179.739683,"WGS84",30,"POINT (179.739683 -16.1835)",194570,"Xestospongia pacifica","Animalia","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Xestospongia","Kelly-Borges & Bergquist, 1988",98
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211632,"Amphiroa ephedraea","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","(Lamarck) Decaisne, 1842",99
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",211534,"Udotea orientalis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","A.Gepp & E.S.Gepp, 1911",100
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211627,"Amphiroa tribulus","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","(J.Ellis & Solander) J.V.Lamouroux, 1816",101
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",390034,"Pinnatiphycus menouana","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Dicranemataceae","Pinnatiphycus","N'Yeurt, Payri, Gabrielson & Fredericq, 2006",102
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211746,"Chlorodesmis fastigiata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Chlorodesmis","(C.Agardh) S.C.Ducker, 1969",103
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",131745,"Dysidea sp.","Animalia","Porifera","Demospongiae","Dictyoceratida","Dysideidae","Dysidea","Johnston, 1842",104
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",165705,"Stylissa carteri","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Stylissa","(Dendy, 1889)",105
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",214420,"Rhipilia orientalis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.Gepp & E.S.Gepp, 1911",106
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",373522,"Cryptonemia umbraticola","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Cryptonemia","E.Y.Dawson, 1959",107
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",613660,"Rhipilia penicilloides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.D.R.N'Yeurt & D.W.Keats, 1997",108
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",165782,"Epipolasis sp.","Animalia","Porifera","Demospongiae","Halichondrida","Halichondriidae","Epipolasis","de Laubenfels, 1936",109
"Nagelelevu Lagoon' Outer slope north of 'Toulalia' Island",-16.080517,179.180383,"WGS84",30,"POINT (179.180383 -16.080517)",214397,"Dictyosphaeria versluysii","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Siphonocladaceae","Dictyosphaeria","Weber-van Bosse, 1905",110
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",103483,"Ascidia","Animalia","Chordata","Ascidiacea","Phlebobranchia","Ascidiidae","Ascidia","Linnaeus, 1767",111
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",213851,"Portieria hornemannii","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Rhizophyllidaceae","Portieria","(Lyngbye) P.C.Silva, 1987",112
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",211478,"Caulerpa sedoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","C.Agardh, 1817",113
"Vanua Levu Kakaulevu Reef western edge across from Kia Island",-16.2325,179.031667,"WGS84",30,"POINT (179.031667 -16.2325)",214054,"Microphyllum borneense","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Rhodymeniaceae","Microphyllum","Weber-van Bosse, 1928",114
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",373712,"Spirocladia barodensis","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Spirocladia","Børgesen, 1933",115
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",145381,"Lobophora variegata","Chromista","Ochrophyta","Phaeophyceae","Dictyotales","Dictyotaceae","Lobophora","(J.V.Lamouroux) Womersley ex E.C.Oliveira, 1977",116
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",165711,"Stylissa massa","Animalia","Porifera","Demospongiae","Halichondrida","Dictyonellidae","Stylissa","(Carter, 1887)",117
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",145885,"Ventricaria ventricosa","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Valoniaceae","Ventricaria","(J.Agardh) J.L.Olsen & J.A.West, 1988",118
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211541,"Udotea glaucescens","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","Harvey ex J.Agardh, 1887",119
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",213851,"Portieria hornemannii","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Rhizophyllidaceae","Portieria","(Lyngbye) P.C.Silva, 1987",120
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",144467,"Caulerpa cupressoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(West) C.Agardh, 1817",121
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",144472,"Caulerpa racemosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1873",122
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",503069,"Asteromenia anastomosans","Plantae","Rhodophyta","Florideophyceae","Rhodymeniales","Hymenocladiaceae","Asteromenia","(Weber-van Bosse) G.W.Saunders, C.E.Lane, C.W.Schneider & Kraft, 2006",123
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211902,"Centroceras minutum","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae","Centroceras","Y.Yamada, 1944",124
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",144474,"Caulerpa sertularioides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(S.G.Gmelin) M.A.Howe, 1905",125
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",214397,"Dictyosphaeria versluysii","Plantae","Chlorophyta","Ulvophyceae","Siphonocladales","Siphonocladaceae","Dictyosphaeria","Weber-van Bosse, 1905",126
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",144481,"Halimeda discoidea","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Decaisne, 1842",127
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",143820,"Halimeda copiosa(?)","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","J.V.Lamouroux, 1812",128
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",144731,"Heterosiphonia crispella","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Heterosiphonia","(C.Agardh) M.J.Wynne, 1985",129
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",145120,"Hydrolithon onkodes","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Hydrolithon","(Heydrich) D.Penrose & Woelkerling, 1992",130
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211746,"Chlorodesmis fastigiata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Chlorodesmis","(C.Agardh) S.C.Ducker, 1969",131
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",169886,"Rhabdastrella globostellata","Animalia","Porifera","Demospongiae","Astrophorida","Ancorinidae","Rhabdastrella","(Carter, 1883)",132
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",171287,"Cinachyrella sp.","Animalia","Porifera","Demospongiae","Spirophorida","Tetillidae","Cinachyrella","Wilson, 1925",133
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",374219,"Udotea geppiorum","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Udotea","Yamada, 1930",134
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",165287,"Phyllospongia papyracea","Animalia","Porifera","Demospongiae","Dictyoceratida","Thorectidae","Phyllospongia","(Esper, 1794)",135
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",496198,"Lithophyllum tamiense","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Lithophyllum","(Heydrich) Verheij, 1994",136
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211635,"Amphiroa crassa","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","J.V.Lamouroux, 1824",137
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211627,"Amphiroa tribulus","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Amphiroa","(J.Ellis & Solander) J.V.Lamouroux, 1816",138
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",144476,"Caulerpa taxifolia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(M.Vahl) C.Agardh, 1817",139
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",131834,"Haliclona sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Chalinidae","Haliclona","Grant, 1836",140
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",371279,"Lithothamnion proliferum","Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Foslie, 1904",141
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211485,"Caulerpa serrulata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(Forsskål) J.Agardh, 1837",142
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",177509,"Lyngbya majuscula","Bacteria","Cyanobacteria","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Lyngbya","Harvey ex Gomont, 1892",143
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",374518,"Avrainvillea longicaulis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Dichotomosiphonaceae","Avrainvillea","(Kützing) G.Murray & Boodle, 1889",144
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",372306,"Halimeda minima","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","(W.R.Taylor) Hillis-Colinvaux, 1968",145
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",375712,"Halimeda borneensis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","W.R.Taylor, 1975",146
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",221173,"Avrainvillea erecta","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Dichotomosiphonaceae","Avrainvillea","(Berkeley) A.Gepp & E.S.Gepp, 1911",147
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",221169,"Avrainvillea lacerata","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Dichotomosiphonaceae","Avrainvillea","Harvey ex J.Agardh, 1887",148
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",375077,"Caulerpa bikinensis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","W.R.Taylor, 1950",149
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",211510,"Halimeda macrophysa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Askenasy, 1888",150
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",131738,"Aplysilla sp.","Animalia","Porifera","Demospongiae","Dendroceratida","Darwinellidae","Aplysilla","Schulze, 1878",151
"Vanua Levu Western slope of Kakaulau Reef",-16.776667,178.405733,"WGS84",30,"POINT (178.405733 -16.776667)",214424,"Tydemania expeditionis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Udoteaceae","Tydemania","Weber-van Bosse, 1901",152
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",143996,"Cladophora sp.","Plantae","Chlorophyta","Ulvophyceae","Cladophorales","Cladophoraceae","Cladophora","Kützing, 1843",153
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",371835,"Caulerpa nummularia","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","Harvey ex J.Agardh, 1873",154
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",144045,"Halymenia sp.","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Halymenia","C.Agardh, 1817",155
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",613660,"Rhipilia penicilloides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.D.R.N'Yeurt & D.W.Keats, 1997",156
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",131847,"Petrosia sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Petrosia","Vosmaer, 1885",157
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",371241,"Halymenia porphyraeformis","Plantae","Rhodophyta","Florideophyceae","Halymeniales","Halymeniaceae","Halymenia","Parkinson, 1980",158
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",144481,"Halimeda discoidea","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","Decaisne, 1842",159
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",372322,"Predaea weldii","Plantae","Rhodophyta","Florideophyceae","Nemastomatales","Nemastomataceae","Predaea","Kraft & I.A.Abbott, 1971",160
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",144467,"Caulerpa cupressoides","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae","Caulerpa","(West) C.Agardh, 1817",161
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",131842,"Gelliodes sp.","Animalia","Porifera","Demospongiae","Haplosclerida","Niphatidae","Gelliodes","Ridley, 1884",162
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",131802,"Axinyssa sp.","Animalia","Porifera","Demospongiae","Halichondrida","Halichondriidae","Axinyssa","Lendenfeld, 1897",163
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",143823,"Rhipilia sp. 2","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","Kützing, 1858",164
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",143823,"Rhipilia sp. 1","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","Kützing, 1858",165
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",131999,"Jaspis sp.","Animalia","Porifera","Demospongiae","Astrophorida","Ancorinidae","Jaspis","Gray, 1867",166
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",241215,"Halimeda lacunalis","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Halimedaceae","Halimeda","W.R.Taylor, 1950",167
"Nukusemanu reef Outer slope north of atoll",-16.276017,179.478033,"WGS84",30,"POINT (179.478033 -16.276017)",144487,"Rhipilia tenaculosa","Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Rhipiliaceae","Rhipilia","A.Gepp & E.S.Gepp, 1911",168
